schema_version,session_id,ts_utc_ms,elapsed_ms,source,metric,value,unit,status,reason,scope,sample_count
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665274000,400176,presentmon,gpu_busy_p95_ms,18.6189,ms,ok,,process,40
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665277752,403928,windows_pdh,process_gpu_pct,,percent,unavailable,OSError: PdhCollectQueryData=0x-7FFFF82B,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665278758,404934,psutil,process_cpu_pct_raw,717.2,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665278758,404934,psutil,process_cpu_pct,35.86,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665278758,404934,psutil,process_memory_mb,7988.234375,MiB,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665275000,401176,presentmon,app_fps,39.940153673735274,fps,ok,,process,40
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665275000,401176,presentmon,frame_time_avg_ms,25.03746,ms,ok,,process,40
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665275000,401176,presentmon,frame_time_p95_ms,37.3549,ms,ok,,process,40
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665275000,401176,presentmon,gpu_busy_median_ms,18.351,ms,ok,,process,40
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665275000,401176,presentmon,gpu_busy_p95_ms,19.7279,ms,ok,,process,40
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665276000,402176,presentmon,app_fps,50.07749738197789,fps,ok,,process,51
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665276000,402176,presentmon,frame_time_avg_ms,19.969049019607844,ms,ok,,process,51
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665276000,402176,presentmon,frame_time_p95_ms,31.1248,ms,ok,,process,51
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665276000,402176,presentmon,gpu_busy_median_ms,15.9091,ms,ok,,process,51
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665276000,402176,presentmon,gpu_busy_p95_ms,18.4099,ms,ok,,process,51
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665278758,404934,windows_pdh,process_gpu_pct,,percent,unavailable,OSError: PdhCollectQueryData=0x-7FFFF82B,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665279763,405939,psutil,process_cpu_pct_raw,610.9,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665279763,405939,psutil,process_cpu_pct,30.544999999999998,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665279763,405939,psutil,process_memory_mb,7991.765625,MiB,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665279763,405939,windows_pdh,process_gpu_pct,,percent,unavailable,OSError: PdhCollectQueryData=0x-7FFFF82B,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665280753,406929,psutil,process_cpu_pct_raw,634.4,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665280753,406929,psutil,process_cpu_pct,31.72,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665280753,406929,psutil,process_memory_mb,7991.79296875,MiB,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665277000,403176,presentmon,app_fps,36.841587111011684,fps,ok,,process,36
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665277000,403176,presentmon,frame_time_avg_ms,27.143238888888888,ms,ok,,process,36
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665277000,403176,presentmon,frame_time_p95_ms,41.9584,ms,ok,,process,36
