schema_version,session_id,ts_utc_ms,elapsed_ms,source,metric,value,unit,status,reason,scope,sample_count
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670685109,129056,psutil,process_cpu_pct_raw,356.9,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670685109,129056,psutil,process_cpu_pct,17.845,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670685109,129056,psutil,process_memory_mb,7756.65625,MiB,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670685109,129056,win32_foreground,game_foreground,1.0,boolean,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670682000,125947,presentmon,app_fps,61.762150624748664,fps,ok,,process,63
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670682000,125947,presentmon,frame_time_avg_ms,16.191146031746033,ms,ok,,process,63
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670682000,125947,presentmon,frame_time_p95_ms,25.678,ms,ok,,process,63
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670682000,125947,presentmon,gpu_busy_median_ms,9.2329,ms,ok,,process,63
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670682000,125947,presentmon,gpu_busy_p95_ms,9.7829,ms,ok,,process,63
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670685109,129056,windows_pdh,process_gpu_pct,48.55539125295808,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670686115,130062,psutil,process_cpu_pct_raw,400.2,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670686115,130062,psutil,process_cpu_pct,20.009999999999998,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670686115,130062,psutil,process_memory_mb,7757.64453125,MiB,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670686115,130062,win32_foreground,game_foreground,1.0,boolean,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670683000,126947,presentmon,app_fps,51.38840901183415,fps,ok,,process,51
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670683000,126947,presentmon,frame_time_avg_ms,19.459641176470587,ms,ok,,process,51
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670683000,126947,presentmon,frame_time_p95_ms,24.8662,ms,ok,,process,51
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670683000,126947,presentmon,gpu_busy_median_ms,9.3842,ms,ok,,process,51
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670683000,126947,presentmon,gpu_busy_p95_ms,10.0545,ms,ok,,process,51
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670686115,130062,windows_pdh,process_gpu_pct,56.47888438228057,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670687105,131052,psutil,process_cpu_pct_raw,417.2,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670687105,131052,psutil,process_cpu_pct,20.86,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670687105,131052,psutil,process_memory_mb,7758.15234375,MiB,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670687105,131052,win32_foreground,game_foreground,1.0,boolean,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670684000,127947,presentmon,app_fps,67.28573560481944,fps,ok,,process,67
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670684000,127947,presentmon,frame_time_avg_ms,14.861991044776119,ms,ok,,process,67
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670684000,127947,presentmon,frame_time_p95_ms,21.3982,ms,ok,,process,67
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670684000,127947,presentmon,gpu_busy_median_ms,8.3014,ms,ok,,process,67
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670684000,127947,presentmon,gpu_busy_p95_ms,9.3403,ms,ok,,process,67
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670687105,131052,windows_pdh,process_gpu_pct,43.13464321933118,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670688111,132058,psutil,process_cpu_pct_raw,357.1,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670688111,132058,psutil,process_cpu_pct,17.855,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670688111,132058,psutil,process_memory_mb,7752.84765625,MiB,ok,,process,
